customer_id,total_spend,avg_spend,max_spend,previous_purchases,avg_review_rating,age,gender,location,subscription_status,preferred_payment,preferred_shipping,category_diversity,product_diversity,discount_orders,promo_orders,purchase_frequency,aov,total_transactions,repeat_customer_flag,promo_dependency_score,satisfaction_flag,spend_score,frequency_score,purchase_history_score,value_score,value_tier,organic_spend,organic_spend_ratio,avg_discount_spend,avg_non_discount_spend,discount_sensitivity_score,high_margin_customer,organic_demand_score,risk_flag,loyalty_score_1,review_score_normalized,low_promo_score,loyalty_score_2,loyalty1_group,loyalty2_group,customer_segment,strategic_segment,Season,Category
3177,37,37.0,37,39,4.6,36,Female,Arkansas,No,Credit Card,2-Day Shipping,1,1,0,0,Monthly,0.95,1,0,0.0,Unsatisfied,0.2125,0.0,0.7755102040816325,26.14,Silver,37.0,1.0,0.0,37.0,0.0,No,28.5,Low Risk,31.02,0.8399999999999999,1.0,63.7,High,High,Regular Customers,Premium Organic,Spring,Footwear
3178,52,52.0,52,31,3.2,55,Female,Missouri,No,Credit Card,Standard,1,1,0,0,Monthly,1.68,1,0,0.0,Unsatisfied,0.4,0.0,0.6122448979591836,32.24,Silver,52.0,1.0,0.0,52.0,0.0,No,36.0,Low Risk,24.49,0.2800000000000002,1.0,54.4,Medium,Medium,Regular Customers,Premium Organic,Fall,Accessories
3179,34,34.0,34,28,2.7,66,Female,Washington,No,Credit Card,Free Shipping,1,1,0,0,Annually,1.21,1,0,0.0,Unsatisfied,0.175,0.0,0.5510204081632653,19.77,Bronze,34.0,1.0,0.0,34.0,0.0,No,27.0,Low Risk,22.04,0.08,1.0,39.4,Medium,Low,Low Value Customers,Premium Organic,Spring,Footwear
3180,88,88.0,88,12,4.3,57,Female,Idaho,No,Debit Card,Free Shipping,1,1,0,0,Bi-Weekly,7.33,1,0,0.0,Unsatisfied,0.8500000000000001,0.0,0.2244897959183673,46.99,Gold,88.0,1.0,0.0,88.0,0.0,Yes,54.0,Low Risk,8.98,0.72,1.0,85.6,Low,High,Regular Customers,Premium Organic,Spring,Clothing
3181,88,88.0,88,46,3.8,18,Female,Montana,No,Paypal,Standard,1,1,0,0,Weekly,1.91,1,0,0.0,Unsatisfied,0.8500000000000001,0.0,0.9183673469387754,60.87,Platinum,88.0,1.0,0.0,88.0,0.0,Yes,54.0,Low Risk,36.73,0.52,1.0,79.6,High,High,Organic Loyalists,Premium Organic,Fall,Accessories
3182,51,51.0,51,27,4.4,31,Female,Montana,No,Paypal,Free Shipping,1,1,0,0,Every 3 Months,1.89,1,0,0.0,Unsatisfied,0.3875,0.0,0.5306122448979591,29.99,Silver,51.0,1.0,0.0,51.0,0.0,No,35.5,Low Risk,21.22,0.7600000000000002,1.0,68.3,Medium,High,Regular Customers,Premium Organic,Summer,Outerwear
3183,97,97.0,97,4,3.6,50,Female,Georgia,No,Credit Card,Free Shipping,1,1,0,0,Annually,24.25,1,0,0.0,Unsatisfied,0.9625,0.0,0.0612244897959183,49.35,Platinum,97.0,1.0,0.0,97.0,0.0,Yes,58.5,Low Risk,2.45,0.4400000000000001,1.0,81.7,Low,High,Organic Loyalists,Premium Organic,Fall,Accessories
3184,56,56.0,56,14,3.5,50,Female,Mississippi,No,Cash,Standard,1,1,0,0,Every 3 Months,4.0,1,0,0.0,Unsatisfied,0.45,0.0,0.2653061224489795,27.81,Silver,56.0,1.0,0.0,56.0,0.0,No,38.0,Low Risk,10.61,0.4000000000000001,1.0,60.0,Low,Medium,Regular Customers,Premium Organic,Winter,Footwear
3185,53,53.0,53,30,4.2,61,Female,Hawaii,No,Venmo,2-Day Shipping,1,1,0,0,Quarterly,1.77,1,0,0.0,Unsatisfied,0.4125000000000001,0.0,0.5918367346938774,32.46,Silver,53.0,1.0,0.0,53.0,0.0,No,36.5,Low Risk,23.67,0.6800000000000002,1.0,66.9,Medium,High,Regular Customers,Premium Organic,Spring,Clothing
3186,71,71.0,71,6,4.7,52,Female,Ohio,No,Paypal,Express,1,1,0,0,Annually,11.83,1,0,0.0,Unsatisfied,0.6375000000000001,0.0,0.1020408163265306,33.92,Silver,71.0,1.0,0.0,71.0,0.0,No,45.5,Low Risk,4.08,0.8800000000000001,1.0,81.9,Low,High,Regular Customers,Premium Organic,Fall,Clothing
3187,93,93.0,93,43,4.8,38,Female,Virginia,No,Venmo,Store Pickup,1,1,0,0,Annually,2.16,1,0,0.0,Unsatisfied,0.9125,0.0,0.8571428571428571,62.77,Platinum,93.0,1.0,0.0,93.0,0.0,Yes,56.5,Low Risk,34.29,0.92,1.0,94.1,High,High,Organic Loyalists,Premium Organic,Winter,Accessories
3188,72,72.0,72,28,3.2,67,Female,Texas,No,Debit Card,Free Shipping,1,1,0,0,Weekly,2.57,1,0,0.0,Unsatisfied,0.65,0.0,0.5510204081632653,43.52,Gold,72.0,1.0,0.0,72.0,0.0,Yes,46.0,Low Risk,22.04,0.2800000000000002,1.0,64.4,Medium,High,Regular Customers,Premium Organic,Winter,Clothing
3189,59,59.0,59,39,3.5,42,Female,Vermont,No,Bank Transfer,Standard,1,1,0,0,Monthly,1.51,1,0,0.0,Unsatisfied,0.4875,0.0,0.7755102040816325,39.89,Gold,59.0,1.0,0.0,59.0,0.0,Yes,39.5,Low Risk,31.02,0.4000000000000001,1.0,61.5,High,Medium,Regular Customers,Premium Organic,Winter,Clothing
3190,87,87.0,87,30,4.2,25,Female,Kansas,No,Paypal,Store Pickup,1,1,0,0,Bi-Weekly,2.9,1,0,0.0,Unsatisfied,0.8375000000000001,0.0,0.5918367346938774,53.71,Platinum,87.0,1.0,0.0,87.0,0.0,Yes,53.5,Low Risk,23.67,0.6800000000000002,1.0,83.9,Medium,High,Organic Loyalists,Premium Organic,Summer,Footwear
3191,78,78.0,78,5,3.4,41,Female,California,No,Credit Card,Free Shipping,1,1,0,0,Fortnightly,15.6,1,0,0.0,Unsatisfied,0.7250000000000001,0.0,0.0816326530612244,37.88,Gold,78.0,1.0,0.0,78.0,0.0,Yes,49.0,Low Risk,3.27,0.3600000000000001,1.0,69.8,Low,High,Regular Customers,Premium Organic,Fall,Clothing
3192,68,68.0,68,42,4.7,62,Female,Mississippi,No,Credit Card,Store Pickup,1,1,0,0,Every 3 Months,1.62,1,0,0.0,Unsatisfied,0.6000000000000001,0.0,0.836734693877551,46.73,Gold,68.0,1.0,0.0,68.0,0.0,Yes,44.0,Low Risk,33.47,0.8800000000000001,1.0,80.4,High,High,Regular Customers,Premium Organic,Winter,Clothing
3193,76,76.0,76,20,3.0,19,Female,Iowa,No,Cash,Free Shipping,1,1,0,0,Fortnightly,3.8,1,0,0.0,Unsatisfied,0.7000000000000001,0.0,0.3877551020408162,42.76,Gold,76.0,1.0,0.0,76.0,0.0,Yes,48.0,Low Risk,15.51,0.2000000000000001,1.0,64.0,Medium,High,Regular Customers,Premium Organic,Fall,Clothing
3194,99,99.0,99,35,4.0,63,Female,Virginia,No,Credit Card,Express,1,1,0,0,Fortnightly,2.83,1,0,0.0,Unsatisfied,0.9875,0.0,0.693877551020408,63.25,Platinum,99.0,1.0,0.0,99.0,0.0,Yes,59.5,Low Risk,27.76,0.6000000000000001,1.0,87.5,High,High,Organic Loyalists,Premium Organic,Winter,Accessories
3195,52,52.0,52,10,4.6,43,Female,Maryland,No,Credit Card,Standard,1,1,0,0,Bi-Weekly,5.2,1,0,0.0,Unsatisfied,0.4,0.0,0.183673469387755,23.67,Silver,52.0,1.0,0.0,52.0,0.0,No,36.0,Low Risk,7.35,0.8399999999999999,1.0,71.2,Low,High,Regular Customers,Premium Organic,Summer,Footwear
3196,58,58.0,58,36,4.9,68,Female,Missouri,No,Credit Card,Next Day Air,1,1,0,0,Quarterly,1.61,1,0,0.0,Unsatisfied,0.4750000000000001,0.0,0.7142857142857142,38.04,Gold,58.0,1.0,0.0,58.0,0.0,Yes,39.0,Low Risk,28.57,0.9600000000000002,1.0,77.8,High,High,Regular Customers,Premium Organic,Spring,Accessories
3197,59,59.0,59,21,2.8,24,Female,Wisconsin,No,Debit Card,Express,1,1,0,0,Fortnightly,2.81,1,0,0.0,Unsatisfied,0.4875,0.0,0.4081632653061224,32.54,Silver,59.0,1.0,0.0,59.0,0.0,No,39.5,Low Risk,16.33,0.1199999999999998,1.0,53.1,Medium,Medium,At Risk,Premium Organic,Winter,Accessories
3198,71,71.0,71,29,3.2,27,Female,Maine,No,Credit Card,Free Shipping,1,1,0,0,Every 3 Months,2.45,1,0,0.0,Unsatisfied,0.6375000000000001,0.0,0.5714285714285714,43.3,Gold,71.0,1.0,0.0,71.0,0.0,Yes,45.5,Low Risk,22.86,0.2800000000000002,1.0,63.9,Medium,High,Regular Customers,Premium Organic,Spring,Clothing
3199,94,94.0,94,39,2.8,61,Female,Pennsylvania,No,Debit Card,Free Shipping,1,1,0,0,Weekly,2.41,1,0,0.0,Unsatisfied,0.925,0.0,0.7755102040816325,61.76,Platinum,94.0,1.0,0.0,94.0,0.0,Yes,57.0,Low Risk,31.02,0.1199999999999998,1.0,70.6,High,High,Organic Loyalists,Premium Organic,Winter,Accessories
3200,40,40.0,40,16,4.2,59,Female,Maine,No,Paypal,Express,1,1,0,0,Monthly,2.5,1,0,0.0,Unsatisfied,0.25,0.0,0.3061224489795918,18.62,Bronze,40.0,1.0,0.0,40.0,0.0,No,30.0,Low Risk,12.24,0.6800000000000002,1.0,60.4,Low,Medium,Low Value Customers,Premium Organic,Winter,Accessories
3201,24,24.0,24,32,4.8,67,Female,Missouri,No,Credit Card,Free Shipping,1,1,0,0,Monthly,0.75,1,0,0.0,Unsatisfied,0.05,0.0,0.6326530612244897,15.15,Bronze,24.0,1.0,0.0,24.0,0.0,No,22.0,Low Risk,25.31,0.92,1.0,59.6,Medium,Medium,Low Value Customers,Premium Organic,Spring,Clothing
3202,38,38.0,38,34,2.8,46,Female,Vermont,No,Cash,2-Day Shipping,1,1,0,0,Monthly,1.12,1,0,0.0,Unsatisfied,0.225,0.0,0.673469387755102,24.72,Silver,38.0,1.0,0.0,38.0,0.0,No,29.0,Low Risk,26.94,0.1199999999999998,1.0,42.6,High,Low,At Risk,Premium Organic,Fall,Clothing
3203,37,37.0,37,38,4.5,65,Female,Wisconsin,No,Venmo,Standard,1,1,0,0,Annually,0.97,1,0,0.0,Unsatisfied,0.2125,0.0,0.7551020408163265,25.73,Silver,37.0,1.0,0.0,37.0,0.0,No,28.5,Low Risk,30.2,0.8,1.0,62.5,High,High,Regular Customers,Premium Organic,Fall,Accessories
3204,29,29.0,29,14,4.1,63,Female,New Jersey,No,Venmo,Express,1,1,0,0,Annually,2.07,1,0,0.0,Unsatisfied,0.1125,0.0,0.2653061224489795,10.93,Bronze,29.0,1.0,0.0,29.0,0.0,No,24.5,Low Risk,10.61,0.6399999999999999,1.0,53.7,Low,Medium,Low Value Customers,Premium Organic,Spring,Outerwear
3205,92,92.0,92,23,4.3,57,Female,New Mexico,No,Debit Card,Free Shipping,1,1,0,0,Bi-Weekly,4.0,1,0,0.0,Unsatisfied,0.9000000000000001,0.0,0.4489795918367346,53.98,Platinum,92.0,1.0,0.0,92.0,0.0,Yes,56.0,Low Risk,17.96,0.72,1.0,87.6,Medium,High,Organic Loyalists,Premium Organic,Fall,Outerwear
3206,24,24.0,24,50,4.4,40,Female,Colorado,No,Bank Transfer,2-Day Shipping,1,1,0,0,Every 3 Months,0.48,1,0,0.0,Unsatisfied,0.05,0.0,1.0,22.5,Silver,24.0,1.0,0.0,24.0,0.0,No,22.0,Low Risk,40.0,0.7600000000000002,1.0,54.8,High,Medium,Regular Customers,Premium Organic,Fall,Clothing
3207,52,52.0,52,49,3.0,36,Female,California,No,Paypal,Free Shipping,1,1,0,0,Monthly,1.06,1,0,0.0,Unsatisfied,0.4,0.0,0.9795918367346936,39.59,Gold,52.0,1.0,0.0,52.0,0.0,Yes,36.0,Low Risk,39.18,0.2000000000000001,1.0,52.0,High,Medium,Regular Customers,Premium Organic,Winter,Footwear
3208,29,29.0,29,14,2.7,67,Female,Arizona,No,Paypal,Next Day Air,1,1,0,0,Annually,2.07,1,0,0.0,Unsatisfied,0.1125,0.0,0.2653061224489795,10.93,Bronze,29.0,1.0,0.0,29.0,0.0,No,24.5,Low Risk,10.61,0.08,1.0,36.9,Low,Low,Low Value Customers,Premium Organic,Summer,Clothing
3209,30,30.0,30,42,3.3,61,Female,Indiana,No,Paypal,2-Day Shipping,1,1,0,0,Weekly,0.71,1,0,0.0,Unsatisfied,0.125,0.0,0.836734693877551,22.98,Silver,30.0,1.0,0.0,30.0,0.0,No,25.0,Low Risk,33.47,0.32,1.0,44.6,High,Medium,Regular Customers,Premium Organic,Winter,Accessories
3210,31,31.0,31,39,4.3,64,Female,Arkansas,No,Debit Card,Standard,1,1,0,0,Annually,0.79,1,0,0.0,Unsatisfied,0.1375,0.0,0.7755102040816325,22.39,Silver,31.0,1.0,0.0,31.0,0.0,No,25.5,Low Risk,31.02,0.72,1.0,57.1,High,Medium,Regular Customers,Premium Organic,Fall,Footwear
3211,67,67.0,67,43,2.9,30,Female,Nevada,No,Venmo,Express,1,1,0,0,Bi-Weekly,1.56,1,0,0.0,Unsatisfied,0.5875,0.0,0.8571428571428571,46.52,Gold,67.0,1.0,0.0,67.0,0.0,Yes,43.5,Low Risk,34.29,0.1599999999999999,1.0,58.3,High,Medium,At Risk,Premium Organic,Summer,Clothing
3212,65,65.0,65,12,4.9,53,Female,Rhode Island,No,Cash,Standard,1,1,0,0,Monthly,5.42,1,0,0.0,Unsatisfied,0.5625,0.0,0.2244897959183673,32.61,Silver,65.0,1.0,0.0,65.0,0.0,No,42.5,Low Risk,8.98,0.9600000000000002,1.0,81.3,Low,High,Regular Customers,Premium Organic,Winter,Clothing
3213,22,22.0,22,21,3.6,27,Female,Wyoming,No,Debit Card,2-Day Shipping,1,1,0,0,Weekly,1.05,1,0,0.0,Unsatisfied,0.025,0.0,0.4081632653061224,9.41,Bronze,22.0,1.0,0.0,22.0,0.0,No,21.0,Low Risk,16.33,0.4400000000000001,1.0,44.2,Medium,Medium,Low Value Customers,Premium Organic,Winter,Footwear
3214,56,56.0,56,33,3.3,27,Female,Texas,No,Credit Card,Standard,1,1,0,0,Monthly,1.7,1,0,0.0,Unsatisfied,0.45,0.0,0.6530612244897959,35.56,Gold,56.0,1.0,0.0,56.0,0.0,Yes,38.0,Low Risk,26.12,0.32,1.0,57.6,Medium,Medium,Regular Customers,Premium Organic,Winter,Accessories
3215,78,78.0,78,6,3.1,53,Female,Washington,No,Debit Card,Free Shipping,1,1,0,0,Annually,13.0,1,0,0.0,Unsatisfied,0.7250000000000001,0.0,0.1020408163265306,38.29,Gold,78.0,1.0,0.0,78.0,0.0,Yes,49.0,Low Risk,4.08,0.2400000000000002,1.0,66.2,Low,High,Regular Customers,Premium Organic,Spring,Clothing
3216,90,90.0,90,10,2.7,34,Female,Rhode Island,No,Paypal,Free Shipping,1,1,0,0,Every 3 Months,9.0,1,0,0.0,Unsatisfied,0.875,0.0,0.183673469387755,47.42,Platinum,90.0,1.0,0.0,90.0,0.0,Yes,55.0,Low Risk,7.35,0.08,1.0,67.4,Low,High,Organic Loyalists,Premium Organic,Summer,Outerwear
3217,85,85.0,85,18,3.4,39,Female,Illinois,No,Cash,Next Day Air,1,1,0,0,Weekly,4.72,1,0,0.0,Unsatisfied,0.8125,0.0,0.346938775510204,47.56,Platinum,85.0,1.0,0.0,85.0,0.0,Yes,52.5,Low Risk,13.88,0.3600000000000001,1.0,73.3,Medium,High,Organic Loyalists,Premium Organic,Winter,Clothing
3218,58,58.0,58,46,3.4,44,Female,Oregon,No,Venmo,Express,1,1,0,0,Weekly,1.26,1,0,0.0,Unsatisfied,0.4750000000000001,0.0,0.9183673469387754,42.12,Gold,58.0,1.0,0.0,58.0,0.0,Yes,39.0,Low Risk,36.73,0.3600000000000001,1.0,59.8,High,Medium,Regular Customers,Premium Organic,Fall,Accessories
3219,34,34.0,34,49,3.9,37,Female,Florida,No,Paypal,Express,1,1,0,0,Monthly,0.69,1,0,0.0,Unsatisfied,0.175,0.0,0.9795918367346936,28.34,Silver,34.0,1.0,0.0,34.0,0.0,No,27.0,Low Risk,39.18,0.56,1.0,53.8,High,Medium,Regular Customers,Premium Organic,Fall,Clothing
3220,40,40.0,40,39,3.5,57,Female,Kansas,No,Credit Card,2-Day Shipping,1,1,0,0,Weekly,1.03,1,0,0.0,Unsatisfied,0.25,0.0,0.7755102040816325,28.01,Silver,40.0,1.0,0.0,40.0,0.0,No,30.0,Low Risk,31.02,0.4000000000000001,1.0,52.0,High,Medium,Regular Customers,Premium Organic,Summer,Outerwear
3221,29,29.0,29,16,4.1,38,Female,North Dakota,No,Cash,Free Shipping,1,1,0,0,Monthly,1.81,1,0,0.0,Unsatisfied,0.1125,0.0,0.3061224489795918,11.75,Bronze,29.0,1.0,0.0,29.0,0.0,No,24.5,Low Risk,12.24,0.6399999999999999,1.0,53.7,Low,Medium,Low Value Customers,Premium Organic,Fall,Accessories
3222,76,76.0,76,28,3.2,21,Female,New Hampshire,No,Cash,Standard,1,1,0,0,Annually,2.71,1,0,0.0,Unsatisfied,0.7000000000000001,0.0,0.5510204081632653,46.02,Gold,76.0,1.0,0.0,76.0,0.0,Yes,48.0,Low Risk,22.04,0.2800000000000002,1.0,66.4,Medium,High,Regular Customers,Premium Organic,Winter,Clothing
3223,84,84.0,84,22,4.6,45,Female,Texas,No,Paypal,Store Pickup,1,1,0,0,Quarterly,3.82,1,0,0.0,Unsatisfied,0.8,0.0,0.4285714285714285,48.57,Platinum,84.0,1.0,0.0,84.0,0.0,Yes,52.0,Low Risk,17.14,0.8399999999999999,1.0,87.2,Medium,High,Organic Loyalists,Premium Organic,Fall,Accessories
3224,65,65.0,65,36,3.9,68,Female,Montana,No,Venmo,Standard,1,1,0,0,Bi-Weekly,1.81,1,0,0.0,Unsatisfied,0.5625,0.0,0.7142857142857142,42.41,Gold,65.0,1.0,0.0,65.0,0.0,Yes,42.5,Low Risk,28.57,0.56,1.0,69.3,High,High,Regular Customers,Premium Organic,Spring,Clothing
3225,80,80.0,80,18,2.7,37,Female,Delaware,No,Paypal,Free Shipping,1,1,0,0,Monthly,4.44,1,0,0.0,Unsatisfied,0.75,0.0,0.346938775510204,44.44,Gold,80.0,1.0,0.0,80.0,0.0,Yes,50.0,Low Risk,13.88,0.08,1.0,62.4,Medium,High,At Risk,Premium Organic,Winter,Clothing
3226,98,98.0,98,31,3.0,53,Female,New Hampshire,No,Credit Card,Store Pickup,1,1,0,0,Weekly,3.16,1,0,0.0,Unsatisfied,0.975,0.0,0.6122448979591836,60.99,Platinum,98.0,1.0,0.0,98.0,0.0,Yes,59.0,Low Risk,24.49,0.2000000000000001,1.0,75.0,Medium,High,Organic Loyalists,Premium Organic,Fall,Clothing
3227,71,71.0,71,38,3.3,57,Female,Minnesota,No,Bank Transfer,Next Day Air,1,1,0,0,Fortnightly,1.87,1,0,0.0,Unsatisfied,0.6375000000000001,0.0,0.7551020408163265,46.98,Gold,71.0,1.0,0.0,71.0,0.0,Yes,45.5,Low Risk,30.2,0.32,1.0,65.1,High,High,Regular Customers,Premium Organic,Spring,Footwear
3228,69,69.0,69,42,2.7,28,Female,Alaska,No,Debit Card,Free Shipping,1,1,0,0,Quarterly,1.64,1,0,0.0,Unsatisfied,0.6125,0.0,0.836734693877551,47.36,Gold,69.0,1.0,0.0,69.0,0.0,Yes,44.5,Low Risk,33.47,0.08,1.0,56.9,High,Medium,At Risk,Premium Organic,Fall,Accessories
3229,95,95.0,95,27,4.6,37,Female,Connecticut,No,Paypal,2-Day Shipping,1,1,0,0,Annually,3.52,1,0,0.0,Unsatisfied,0.9375,0.0,0.5306122448979591,57.49,Platinum,95.0,1.0,0.0,95.0,0.0,Yes,57.5,Low Risk,21.22,0.8399999999999999,1.0,92.7,Medium,High,Organic Loyalists,Premium Organic,Spring,Accessories
3230,67,67.0,67,24,2.7,54,Female,Connecticut,No,Cash,Express,1,1,0,0,Monthly,2.79,1,0,0.0,Unsatisfied,0.5875,0.0,0.4693877551020408,38.76,Gold,67.0,1.0,0.0,67.0,0.0,Yes,43.5,Low Risk,18.78,0.08,1.0,55.9,Medium,Medium,At Risk,Premium Organic,Fall,Clothing
3231,49,49.0,49,38,2.5,49,Female,Kansas,No,Debit Card,Next Day Air,1,1,0,0,Annually,1.29,1,0,0.0,Unsatisfied,0.3625,0.0,0.7551020408163265,33.23,Silver,49.0,1.0,0.0,49.0,0.0,No,34.5,Low Risk,30.2,0.0,1.0,44.5,High,Medium,At Risk,Premium Organic,Summer,Footwear
3232,97,97.0,97,9,4.4,62,Female,Nevada,No,Credit Card,Free Shipping,1,1,0,0,Annually,10.78,1,0,0.0,Unsatisfied,0.9625,0.0,0.1632653061224489,51.39,Platinum,97.0,1.0,0.0,97.0,0.0,Yes,58.5,Low Risk,6.53,0.7600000000000002,1.0,91.3,Low,High,Organic Loyalists,Premium Organic,Winter,Footwear
3233,34,34.0,34,19,4.0,45,Female,Massachusetts,No,Bank Transfer,Next Day Air,1,1,0,0,Monthly,1.79,1,0,0.0,Unsatisfied,0.175,0.0,0.3673469387755101,16.1,Bronze,34.0,1.0,0.0,34.0,0.0,No,27.0,Low Risk,14.69,0.6000000000000001,1.0,55.0,Medium,Medium,Low Value Customers,Premium Organic,Spring,Clothing
3234,74,74.0,74,11,3.8,45,Female,Indiana,No,Debit Card,Express,1,1,0,0,Bi-Weekly,6.73,1,0,0.0,Unsatisfied,0.675,0.0,0.2040816326530612,37.83,Gold,74.0,1.0,0.0,74.0,0.0,Yes,47.0,Low Risk,8.16,0.52,1.0,72.6,Low,High,Regular Customers,Premium Organic,Fall,Accessories
3235,96,96.0,96,16,2.5,49,Female,Washington,No,Debit Card,2-Day Shipping,1,1,0,0,Quarterly,6.0,1,0,0.0,Unsatisfied,0.9500000000000002,0.0,0.3061224489795918,53.62,Platinum,96.0,1.0,0.0,96.0,0.0,Yes,58.0,Low Risk,12.24,0.0,1.0,68.0,Low,High,Organic Loyalists,Premium Organic,Winter,Accessories
3236,68,68.0,68,18,4.0,27,Female,Kansas,No,Venmo,Free Shipping,1,1,0,0,Monthly,3.78,1,0,0.0,Unsatisfied,0.6000000000000001,0.0,0.346938775510204,36.94,Gold,68.0,1.0,0.0,68.0,0.0,Yes,44.0,Low Risk,13.88,0.6000000000000001,1.0,72.0,Medium,High,Regular Customers,Premium Organic,Summer,Accessories
3237,84,84.0,84,8,4.1,63,Female,South Carolina,No,Cash,Next Day Air,1,1,0,0,Monthly,10.5,1,0,0.0,Unsatisfied,0.8,0.0,0.1428571428571428,42.86,Gold,84.0,1.0,0.0,84.0,0.0,Yes,52.0,Low Risk,5.71,0.6399999999999999,1.0,81.2,Low,High,Regular Customers,Premium Organic,Fall,Accessories
3238,57,57.0,57,4,2.8,61,Female,Vermont,No,Cash,Express,1,1,0,0,Weekly,14.25,1,0,0.0,Unsatisfied,0.4625,0.0,0.0612244897959183,24.35,Silver,57.0,1.0,0.0,57.0,0.0,No,38.5,Low Risk,2.45,0.1199999999999998,1.0,52.1,Low,Medium,At Risk,Premium Organic,Summer,Clothing
3239,84,84.0,84,37,3.4,25,Female,Wyoming,No,Cash,2-Day Shipping,1,1,0,0,Quarterly,2.27,1,0,0.0,Unsatisfied,0.8,0.0,0.7346938775510203,54.69,Platinum,84.0,1.0,0.0,84.0,0.0,Yes,52.0,Low Risk,29.39,0.3600000000000001,1.0,72.8,High,High,Organic Loyalists,Premium Organic,Fall,Footwear
3240,32,32.0,32,30,2.7,33,Female,Colorado,No,Cash,2-Day Shipping,1,1,0,0,Monthly,1.07,1,0,0.0,Unsatisfied,0.15,0.0,0.5918367346938774,19.34,Bronze,32.0,1.0,0.0,32.0,0.0,No,26.0,Low Risk,23.67,0.08,1.0,38.4,Medium,Low,Low Value Customers,Premium Organic,Fall,Accessories
3241,37,37.0,37,37,3.8,56,Female,West Virginia,No,Bank Transfer,2-Day Shipping,1,1,0,0,Monthly,1.0,1,0,0.0,Unsatisfied,0.2125,0.0,0.7346938775510203,25.32,Silver,37.0,1.0,0.0,37.0,0.0,No,28.5,Low Risk,29.39,0.52,1.0,54.1,High,Medium,Regular Customers,Premium Organic,Fall,Footwear
3242,58,58.0,58,30,4.4,50,Female,Connecticut,No,Paypal,Store Pickup,1,1,0,0,Quarterly,1.93,1,0,0.0,Unsatisfied,0.4750000000000001,0.0,0.5918367346938774,35.59,Gold,58.0,1.0,0.0,58.0,0.0,Yes,39.0,Low Risk,23.67,0.7600000000000002,1.0,71.8,Medium,High,Regular Customers,Premium Organic,Summer,Accessories
3243,74,74.0,74,17,2.8,45,Female,Oregon,No,Venmo,Express,1,1,0,0,Weekly,4.35,1,0,0.0,Unsatisfied,0.675,0.0,0.3265306122448979,40.28,Gold,74.0,1.0,0.0,74.0,0.0,Yes,47.0,Low Risk,13.06,0.1199999999999998,1.0,60.6,Low,Medium,At Risk,Premium Organic,Fall,Clothing
3244,99,99.0,99,11,5.0,45,Female,Idaho,No,Bank Transfer,Store Pickup,1,1,0,0,Every 3 Months,9.0,1,0,0.0,Unsatisfied,0.9875,0.0,0.2040816326530612,53.46,Platinum,99.0,1.0,0.0,99.0,0.0,Yes,59.5,Low Risk,8.16,1.0,1.0,99.5,Low,High,Organic Loyalists,Premium Organic,Summer,Clothing
3245,81,81.0,81,42,4.7,65,Female,Arkansas,No,Credit Card,Express,1,1,0,0,Annually,1.93,1,0,0.0,Unsatisfied,0.7625,0.0,0.836734693877551,54.86,Platinum,81.0,1.0,0.0,81.0,0.0,Yes,50.5,Low Risk,33.47,0.8800000000000001,1.0,86.9,High,High,Organic Loyalists,Premium Organic,Fall,Clothing
3246,76,76.0,76,20,3.2,63,Female,Kansas,No,Cash,Next Day Air,1,1,0,0,Weekly,3.8,1,0,0.0,Unsatisfied,0.7000000000000001,0.0,0.3877551020408162,42.76,Gold,76.0,1.0,0.0,76.0,0.0,Yes,48.0,Low Risk,15.51,0.2800000000000002,1.0,66.4,Medium,High,Regular Customers,Premium Organic,Fall,Clothing
3247,98,98.0,98,37,2.9,70,Female,Michigan,No,Cash,Store Pickup,1,1,0,0,Monthly,2.65,1,0,0.0,Unsatisfied,0.975,0.0,0.7346938775510203,63.44,Platinum,98.0,1.0,0.0,98.0,0.0,Yes,59.0,Low Risk,29.39,0.1599999999999999,1.0,73.8,High,High,Organic Loyalists,Premium Organic,Summer,Footwear
3248,91,91.0,91,12,3.7,53,Female,Arkansas,No,Paypal,Express,1,1,0,0,Fortnightly,7.58,1,0,0.0,Unsatisfied,0.8875,0.0,0.2244897959183673,48.86,Platinum,91.0,1.0,0.0,91.0,0.0,Yes,55.5,Low Risk,8.98,0.4800000000000002,1.0,79.9,Low,High,Organic Loyalists,Premium Organic,Summer,Accessories
3249,79,79.0,79,41,4.2,22,Female,Pennsylvania,No,Bank Transfer,Free Shipping,1,1,0,0,Quarterly,1.93,1,0,0.0,Unsatisfied,0.7375,0.0,0.8163265306122448,53.2,Platinum,79.0,1.0,0.0,79.0,0.0,Yes,49.5,Low Risk,32.65,0.6800000000000002,1.0,79.9,High,High,Organic Loyalists,Premium Organic,Summer,Clothing
3250,83,83.0,83,32,3.4,26,Female,Virginia,No,Credit Card,Express,1,1,0,0,Quarterly,2.59,1,0,0.0,Unsatisfied,0.7875000000000001,0.0,0.6326530612244897,52.03,Platinum,83.0,1.0,0.0,83.0,0.0,Yes,51.5,Low Risk,25.31,0.3600000000000001,1.0,72.3,Medium,High,Organic Loyalists,Premium Organic,Summer,Accessories
